# BAND-MAID setlists snapshot date: 2025-12-05
Date	Venue	City	Country	Tour	URL	Sequence	Song	Set ID
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	3	Don't apply the brake	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	4	FREEZER	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	5	Shake That!!	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	6	Beauty and the beast	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	7	ORDER	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	8	LOOK AT ME	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	9	the non-fiction days	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	10	Arcadia Girl	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	11	Price of Pride	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	12	Don't let me down	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	13	YURAGU	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	14	Brand-New Road	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	15	Before Yesterday	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	16	YOLO	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	17	FREEDOM	252
2016-10-12	The Underworld	London	GB	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/the-underworld-london-england-4bfd738a.html	18	alone	252
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	1	REAL EXISTENCE	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	2	Thrill	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	3	Don't apply the brake	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	4	FREEZER	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	5	Shake That!!	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	6	Beauty and the beast	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	7	ORDER	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	8	LOOK AT ME	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	9	the non-fiction days	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	10	Arcadia Girl	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	11	Price of Pride	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	12	Don't let me down	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	13	YURAGU	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	14	Brand-New Road	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	15	Before Yesterday	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	16	YOLO	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	17	FREEDOM	253
2016-10-09	SALA Corona	Mexico City	MX	Brand New MAID Release Tour World Series	https://www.setlist.fm/setlist/bandmaid/2016/sala-corona-mexico-city-mexico-3bfd7ca4.html	18	alone	253
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	1	REAL EXISTENCE	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	2	Thrill	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	3	Don't apply the brake	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	4	FREEZER	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	5	Shake That!!	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	6	Beauty and the beast	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	7	ORDER	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	8	LOOK AT ME	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	9	the non-fiction days	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	10	Arcadia Girl	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	11	Price of Pride	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	12	Don't let me down	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	13	YURAGU	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	14	Brand-New Road	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	15	Before Yesterday	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	16	YOLO	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	17	FREEDOM	254
2016-10-01	TSUTAYA O-WEST	Tokyo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/tsutaya-o-west-tokyo-japan-5b9103d8.html	18	alone	254
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	1	REAL EXISTENCE	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	2	Thrill	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	3	FREEDOM	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	4	FREEZER	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	5	alone	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	6	ORDER	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	7	Brand-New Road	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	8	Don't apply the brake	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	9	Don't let me down	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	10	LOOK AT ME	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	11	Before Yesterday	256
2016-09-19	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-5b9103e4.html	12	the non-fiction days	256
2016-09-18	Karasuma Hantou Shibafu Hiroba	Kusatsu	JP		https://www.setlist.fm/setlist/bandmaid/2016/karasuma-hantou-shibafu-hiroba-kusatsu-japan-bfd895e.html	1	REAL EXISTENCE	257
2016-09-18	Karasuma Hantou Shibafu Hiroba	Kusatsu	JP		https://www.setlist.fm/setlist/bandmaid/2016/karasuma-hantou-shibafu-hiroba-kusatsu-japan-bfd895e.html	2	Thrill	257
2016-09-18	Karasuma Hantou Shibafu Hiroba	Kusatsu	JP		https://www.setlist.fm/setlist/bandmaid/2016/karasuma-hantou-shibafu-hiroba-kusatsu-japan-bfd895e.html	3	Don't let me down	257
2016-09-18	Karasuma Hantou Shibafu Hiroba	Kusatsu	JP		https://www.setlist.fm/setlist/bandmaid/2016/karasuma-hantou-shibafu-hiroba-kusatsu-japan-bfd895e.html	4	alone	257
2016-09-18	Karasuma Hantou Shibafu Hiroba	Kusatsu	JP		https://www.setlist.fm/setlist/bandmaid/2016/karasuma-hantou-shibafu-hiroba-kusatsu-japan-bfd895e.html	5	the non-fiction days	257
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	1	the non-fiction days	258
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	2	LOOK AT ME	258
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	3	Don't let me down	258
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	4	FREEDOM	258
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	5	alone	258
2016-09-17	MOSAiC	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/mosaic-tokyo-japan-439e0bf7.html	6	REAL EXISTENCE	258
2016-09-09	Crazy Monkey	Sapporo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/crazy-monkey-sapporo-japan-4b9103e6.html	1	REAL EXISTENCE	259
2016-09-08	Crazy Monkey	Sapporo	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/crazy-monkey-sapporo-japan-5b9103e0.html	1	LOOK AT ME	260
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	1	REAL EXISTENCE	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	2	FREEDOM	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	3	alone	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	4	ORDER	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	5	Brand-New Road	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	6	Before Yesterday	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	7	LOOK AT ME	261
2016-09-03	Koufu CONVICTION	Koufu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/koufu-conviction-koufu-japan-4b9103e2.html	8	the non-fiction days	261
2016-09-02	CLUB RIVERST	Niigata	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/club-riverst-niigata-japan-539103ed.html	1	the non-fiction days	262
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	1	the non-fiction days	263
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	2	LOOK AT ME	263
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	3	Don't let me down	263
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	4	FREEDOM	263
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	5	alone	263
2016-08-30	GARRET udagawa	Tokyo	JP		https://www.setlist.fm/setlist/bandmaid/2016/garret-udagawa-tokyo-japan-43e45bb3.html	6	REAL EXISTENCE	263
2016-08-29	DROP	Osaka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/drop-osaka-japan-1b9e5980.html	1	FREEDOM	264
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	1	REAL EXISTENCE	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	2	FREEDOM	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	3	alone	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	4	ORDER	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	5	Brand-New Road	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	6	LOOK AT ME	265
2016-08-28	Blue	Moriyama	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/blue-moriyama-japan-439103ef.html	7	the non-fiction days	265
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	1	REAL EXISTENCE	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	2	FREEDOM	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	3	alone	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	4	ORDER	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	5	Don't let me down	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	6	LOOK AT ME	266
2016-08-26	vanvanV4	Kanazawa	JP		https://www.setlist.fm/setlist/bandmaid/2016/vanvanv4-kanazawa-japan-139e598d.html	7	the non-fiction days	266
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	1	REAL EXISTENCE	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	2	FREEDOM	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	3	alone	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	4	ORDER	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	5	Don't let me down	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	6	LOOK AT ME	267
2016-08-25	Soul Power	Toyama	JP		https://www.setlist.fm/setlist/bandmaid/2016/soul-power-toyama-japan-39e598b.html	7	the non-fiction days	267
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	1	REAL EXISTENCE	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	2	Brand-New Road	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	3	ORDER	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	4	LOOK AT ME	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	5	the non-fiction days	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	6	FREEDOM	268
2016-08-14	Queblick	Fukuoka	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/queblick-fukuoka-japan-539103e9.html	7	alone	268
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	1	REAL EXISTENCE	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	2	Brand-New Road	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	3	ORDER	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	4	LOOK AT ME	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	5	the non-fiction days	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	6	FREEDOM	269
2016-08-13	WOW!	Kita-Kyuushuu	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/wow-kita-kyuushuu-japan-4b9103ea.html	7	alone	269
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	1	FREEDOM	270
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	2	alone	270
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	3	LOOK AT ME	270
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	4	the non-fiction days	270
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	5	Beauty and the beast	270
2016-08-12	B.9 V1	Kumamoto	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/b9-v1-kumamoto-japan-539103f5.html	6	REAL EXISTENCE	270
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	1	FREEDOM	272
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	2	alone	272
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	3	ORDER	272
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	4	Brand-New Road	272
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	5	REAL EXISTENCE	272
2016-08-07	CAVE-BE	Hiroshima	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/cave-be-hiroshima-japan-b9e599a.html	6	the non-fiction days	272
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	1	the non-fiction days	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	2	LOOK AT ME	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	3	ORDER	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	4	Brand-New Road	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	5	REAL EXISTENCE	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	6	FREEDOM	274
2016-08-04	music zoo KOBE Taiyou to Tora	Kobe	JP	Brand New MAID Release Tour	https://www.setlist.fm/setlist/bandmaid/2016/music-zoo-kobe-taiyou-to-tora-kobe-japan-4b9103fe.html	7	alone	274
